path	sentence
./data/wav_split_gold/270.wav	"Nid nih manq: «Ou, tyukor amgǣǣrtmh pǣrmi niŋaq». "
./data/wav_split_gold/649.wav	"yalyah paryeŋoda maqnisawh,"
./data/wav_split_gold/366.wav	 maqniwh.
./data/wav_split_gold/367.wav	"«Tyedah, maqnidă̌mh ŋamgǣ taryemh ǣnyakǣdmh?"
./data/wav_split_gold/332.wav	"ŋobtiki yawh ǣwăna siqiw wǣbărkaqya,"
./data/wav_split_gold/1634.wav	“Ңuliq yabtkoyenh mi siqmi nyon adaq sidya abinh sit nidmh mitq.q 
./data/wav_split_gold/1733.wav	Tiki amgǣ? 
./data/wav_split_gold/260.wav	"oyh nid anǣydoh tyukod, tayh tǣwqmaadandoh wstryetʃyeymbawidoncʹ, pidawadoh urkari miqmiqmaq"
./data/wav_split_gold/241.wav	"Tiki nyercyuna tiki, tiki abcyal mǣǣna,"
./data/wav_split_gold/243.wav	"taŋok"" nyenǣcya"", "
./data/wav_split_gold/629.wav	Nyabi nyekocya ŋanih inomda.
./data/wav_split_gold/1585.wav	Minikoh. 
./data/wav_split_gold/1566.wav	Tadawa myadoh nimnya tad ңadimyandoh taki myakq tad tǣwwadoh yaandoh ti ңǣqniwq. 
./data/wav_split_gold/1110.wav	"«Ŋǣy, păncyerŋan? – mancyeti –"
./data/wav_split_gold/305.wav	"tiq liq anih lyekarq manǣqyadoh, "
./data/wav_split_gold/1357.wav	"«Tyuquy tiq ninya ma yamb idya tănya, "
./data/wav_split_gold/1245.wav	"ŋanih ŋobăŋguna Muŋgo pyay ăbi tăryemh incyelye,"
./data/wav_split_gold/1111.wav	ŋăwǣd pyūn?»
./data/wav_split_gold/1344.wav	Ŋuliq tǣta ănya. 
./data/wav_split_gold/1150.wav	Syanh orcyatida ăncyerkart nida pirasq.
./data/wav_split_gold/201.wav	tiki pya taryem' 
./data/wav_split_gold/1025.wav	"Yed, yed pinqniwq."
./data/wav_split_gold/1228.wav	tyedanda tyeda ti piribtyawa wadaqnanda nyeda ŋǣdaki.
./data/wav_split_gold/415.wav	"Ti maqniwq mi,"
./data/wav_split_gold/67.wav	pǣwsyumnyaŋi raciyah laănawamh tǣwamih.
./data/wav_split_gold/746.wav	Maqniwq: 
./data/wav_split_gold/423.wav	"«Nyemh odāmh, ambi»"
./data/wav_split_gold/934.wav	"ŋanih tah ih maŋg, "
./data/wav_split_gold/1103.wav	«Tyedah syaranih nyaarh sawna».
./data/wav_split_gold/872.wav	"unyaăwana mănʹ,"
./data/wav_split_gold/1274.wav	syudbyanda nye nyunh maqniwq:
./data/wav_split_gold/413.wav	"Tăsiy nye ŋāwkamda tunh păradambida,"
./data/wav_split_gold/1159.wav	"mǣqyaqmi tănyasyanyoq, "
./data/wav_split_gold/1496.wav	"«Nyoyq mărălyaŋgh maqniwq nye nyu maqniwq tyaănd syadota nye maqniwq syernaq tǣta nyawaq, "
./data/wav_split_gold/607.wav	«Yalyah paryeŋoda nyani maqniwq mi –
./data/wav_split_gold/1464.wav	tuh yesyamh anā –
./data/wav_split_gold/246.wav	"syanri yalya' mancaya niw' ŋa"". "
./data/wav_split_gold/650.wav	maqniwq sǣwni sarădawanh ărwā».
./data/wav_split_gold/1706.wav	"Pyeңg-yuda ңobth mǣ aniq ңobth mǣwi pyeңg-yuta myuq wadaaqnaqta mǣyda, "
./data/wav_split_gold/631.wav	"nyumda maqniwq,"
./data/wav_split_gold/1434.wav	yudmh pǣdaryeqǣq».
./data/wav_split_gold/134.wav	Ŋǣya tăd(ti)kad raciyaăna nămdqmaădandoh lucaq toŋowq. 
./data/wav_split_gold/1480.wav	"Paŋglyokoh nih yusyebtaqmaawamda tyenyedasyē anih, "
./data/wav_split_gold/1100.wav	ŋaaq». 
./data/wav_split_gold/1545.wav	"ărămh nisʹ mǣsq tiki asăwaad ŋacyekimh o tiki nyer,"
./data/wav_split_gold/1001.wav	"«Mănʹ ărqni ăbărtin,"
./data/wav_split_gold/953.wav	"«Uu, maqniwq, yebcotakō,"
./data/wav_split_gold/971.wav	«Ŋămgǣ siyakăwna laănan Syudbya wǣsakō?»
./data/wav_split_gold/379.wav	 ti ŋǣqniwh ărta mandawa. 
./data/wav_split_gold/1597.wav	 Ti ңaaq ti. 
./data/wav_split_gold/1044.wav	ŋokaq niqimŋaq.
./data/wav_split_gold/1690.wav	"	A mi Lorcǣq? "
./data/wav_split_gold/613.wav	"mimh, poymh womdabăda maqniwq nye ŋǣqniwah ilyewanda yambănh,"
./data/wav_split_gold/831.wav	Muŋgoh pyaq ninya maqniwq lăbtǣyh myunya maqniw parkasih lyasyowǣnănyoq – 
./data/wav_split_gold/189.wav	"Ti tǣnd tǣnd a""... a""ma"". "
./data/wav_split_gold/1707.wav	tadtikaad urabida. 
./data/wav_split_gold/1056.wav	"alya sānwonda,"
./data/wav_split_gold/741.wav	"Syaarinda unăndh nyǎqămbădakǣdā anih,"
./data/wav_split_gold/1131.wav	yuq tibya».
./data/wav_split_gold/391.wav	"nyenǣy tumh mǣqmiq aniq,"
./data/wav_split_gold/1148.wav	"tăsiy maqniwq,"
./data/wav_split_gold/320.wav	Ŋămgǣ tăryemh ǣnăkǣwaq? Mănyaq ărqnaq piidănaq niwaq amyedambyuq.
./data/wav_split_gold/662.wav	adădoh tănya 
./data/wav_split_gold/762.wav	Tiki muŋgq purombh malye āwaq.
./data/wav_split_gold/907.wav	"urka tusipoyh mănʹ yedh myu,"
./data/wav_split_gold/617.wav	ni aŋguh».
./data/wav_split_gold/785.wav	Ŋămgǣh pirkăna puucya pǣwsyumyah nyana onawăncʹ ărwa. 
./data/wav_split_gold/703.wav	Siqiw ăbir itămdoh ŋămancʹ malh sanǣydh.
./data/wav_split_gold/1724.wav	 Tiki ǣǣh saryo anyana aya? 
./data/wav_split_gold/1371.wav	"Yaămh madăwiq anih, "
./data/wav_split_gold/773.wav	Sira susaya –
./data/wav_split_gold/480.wav	Tikiqyad maqniwq tărcyaq
./data/wav_split_gold/815.wav	«Ŋii yawna nyon yadǣrcyatuh».
./data/wav_split_gold/576.wav	«Nyaanda man-in.
./data/wav_split_gold/739.wav	"Panăt nyǎqămaqdā, "
./data/wav_split_gold/220.wav	"tay', "
./data/wav_split_gold/621.wav	"tiki pǣwdyumh nǣkălŋa anih maqniwq,"
./data/wav_split_gold/1096.wav	"«Nyukcyā,"
./data/wav_split_gold/639.wav	ŋămgǣǣrtăda yǎŋgu. 
./data/wav_split_gold/850.wav	nyunda nyumh ti ŋǣqniwh.
./data/wav_split_gold/181.wav	"takaad luca"" tiki"" ŋani' mancaranaŋǣ towi"" "
./data/wav_split_gold/1303.wav	Ŋămcaqyaqda ŋăwăr orkih toqǒla ŋăwăr [nyeracbortʃiwo]. 
./data/wav_split_gold/288.wav	U?
./data/wav_split_gold/1716.wav	  maqniwq oqryeqyaq tosʹ aniq oqryeqyaq ңam-ydasʹ
./data/wav_split_gold/116.wav	sisyurăa ŋǣsyǎti.
./data/wav_split_gold/1325.wav	ănoh tǣta. 
./data/wav_split_gold/594.wav	"piliq tărcyah tănyaŋgobǣq,"
./data/wav_split_gold/1099.wav	"«Tyuku yesya salh yedh ninih manondh niqnimh,"
./data/wav_split_gold/972.wav	«Ŋawǣt sidq?»
./data/wav_split_gold/1425.wav	"tincyamh ŋădimdye,"
./data/wav_split_gold/1668.wav	 Warңǣ nye. 
./data/wav_split_gold/717.wav	"«Mad manǣqmǣqmi yaŋgō, "
./data/wav_split_gold/547.wav	Ti taryemh maqniw tyeda nyuda adabida –
./data/wav_split_gold/1286.wav	maqniwq tyuku yaāmd maqniwq ŋulih malămbida.
./data/wav_split_gold/787.wav	Tyaanyana ănyaawana sinyana ŋăyebǣy ŋăcyekih yarmh namda. 
./data/wav_split_gold/771.wav	taminda aya». 
./data/wav_split_gold/1213.wav	"tăryemh incyelye anih,"
./data/wav_split_gold/933.wav	" «Tarsih wǣwadamnyoh ŋămgǣ wadyeqŋaw,"
./data/wav_split_gold/1348.wav	Tuh yash putkor syaqniqrinda ŋo(d)h ŋǣbqnanda ŋo(d)h –
./data/wav_split_gold/1396.wav	padraah ăn maqniwq marcʹ lǣni tyaah maqniwq siibtasʹ ŋǣwah inyaananda solada tǣsuyh.
./data/wav_split_gold/1051.wav	yaah lăŋgana mănʹ ŋamdyodadmh».
./data/wav_split_gold/784.wav	nyumi maqniwq ŋămgǣ ŋǣdaraw?»
./data/wav_split_gold/374.wav	«Yah ŋilh sǣytadmh».
./data/wav_split_gold/322.wav	"Mancʹwan paranodah ŋǣdatawǣdmh,"
./data/wav_split_gold/1418.wav	nyenǣcʹh ŋokăwā anih.
./data/wav_split_gold/511.wav	Ŋămgǣnda pad ŋǣdaki?
./data/wav_split_gold/1603.wav	Nikadoh mancʹti ңamgǣ moyopid yaananat tiwak wakcyamh niwiq tatǣyq. 
./data/wav_split_gold/889.wav	"«Wǣǣy, tădaw tiki pasih nyuqyaq ŋanih pyadoh kălyey tădaw tyukoow!»"
./data/wav_split_gold/43.wav	nye ŋăcyekǣmi (ŋătʃyekǣmi) nyaărpoy podasʹ.
./data/wav_split_gold/460.wav	"Tikăāyud, mănʹ tăryemh syertawǣǣyuni."
./data/wav_split_gold/450.wav	"Maqniwq, yaah yernya, "
./data/wav_split_gold/1669.wav	 Nyunyoow nyunyoow ayel taңǣǣyq saryor anoowq nyunyoow nyunyoow. 
./data/wav_split_gold/452.wav	Maqniwq ŋănondih myuh tădwǣǣh.
./data/wav_split_gold/580.wav	"«Ŋani nyanda asawanh onaŋguqmaq,"
./data/wav_split_gold/1126.wav	" Syudbya wǣsăko nidawh uraq yesya mih yedh,"
./data/wav_split_gold/1276.wav	mănʹ andadmh». 
./data/wav_split_gold/720.wav	"adăndoh panoqmanh,"
./data/wav_split_gold/1447.wav	Tǣri yarumā anih ŋarka Tǣsʹda nikanda waqawah pomna ulcotoliq. 
./data/wav_split_gold/767.wav	Puucya maqniwq: «Tiki nyūmnani ŋămgǣ ŋuyǎmlǣyda» 
./data/wav_split_gold/211.wav	"Manya"" tǣri yaana mǣnaŋǣ mǣdwa"""
./data/wav_split_gold/590.wav	"ŋanihtyaah onăŋguh,"
./data/wav_split_gold/1251.wav	«adā tara ŋabcata». 
./data/wav_split_gold/566.wav	"«Păsimda tunh părădambi,"
./data/wav_split_gold/915.wav	wadyetănakǣw ti».
./data/wav_split_gold/1407.wav	Ŋanih andadmh punyah. 
./data/wav_split_gold/153.wav	"takad koralyadăwa"" "
./data/wav_split_gold/417.wav	Siirtyanh maqniwq:
./data/wav_split_gold/1362.wav	"ănyaŋǣǣna, ănyaŋǣǣna yǎŋgodawa,"
./data/wav_split_gold/910.wav	maqniwq.
./data/wav_split_gold/1732.wav	Manʹ obcow maqniwq ңamdyoqmada paridye. 
./data/wav_split_gold/1134.wav	"Ti nyambor Syudbya wǣsăko, "
./data/wav_split_gold/1519.wav	tuh yesyakomda. 
./data/wav_split_gold/518.wav	"Ti taŋaruwnanda maqniwq tǣta,"
./data/wav_split_gold/684.wav	itwaq osh». 
./data/wav_split_gold/1000.wav	Pidaaw ma:
./data/wav_split_gold/1400.wav	Sirah yambana myuyko myuykota siqimnya maqniwq tuda ŋădʹsyati
./data/wav_split_gold/1473.wav	"ŋobtiki syenyah mădăbăwi yaaănda,"
./data/wav_split_gold/888.wav	ti tad tyaănyah silih anih siqiw ăbărtyeqǣ ŋanih tikăana pir-yaqyaqŋaq. 
./data/wav_split_gold/364.wav	"«Ti, yah ŋilh sǣyqnidamh,"
./data/wav_split_gold/1032.wav	asăwa ŋăcyekǣr  Muŋgoh pyay ăbir. 
./data/wav_split_gold/551.wav	"Tarsih maqniwq ŋămgǣ owi,"
./data/wav_split_gold/1173.wav	ŋanih manǣqpăqni săwăraa».
./data/wav_split_gold/1461.wav	ŋămgǣŋǣ mǣtaq yath miq tănyacʹ tikăana.
./data/wav_split_gold/1022.wav	"puna yednih tyer ma pirdirtanih mănʹ widărăbqnani maqniwq yoŋgmi săp-ir tyuku tibkaqyaqănăni,"
./data/wav_split_gold/721.wav	syurtye ŋamdidh.
./data/wav_split_gold/748.wav	maqniwq ŋopoyŋǣ nidmh ayodh.
./data/wav_split_gold/1335.wav	"nuwoh adăna, "
./data/wav_split_gold/1333.wav	ănoh tǣtā.
./data/wav_split_gold/369.wav	" paryeŋodah_(paraŋodah) mǣnh,"
./data/wav_split_gold/893.wav	Nidya ŋawǣq.
./data/wav_split_gold/640.wav	"Tinyoh, tăkād tiki syurămbădaqyaqănda yadănh,"
./data/wav_split_gold/1398.wav	"Ŋǣwah inyaananda maqniwq padraah ănmh marcʹ lǣni tyaah maqniwq ǣdh ǣkaādtawǣ̄,"
./data/wav_split_gold/1441.wav	ǣdolawidh.
./data/wav_split_gold/501.wav	"Ti nyaandoh man-in,"
./data/wav_split_gold/63.wav	"ti taki dalʹniyarka ŋǣsinh, "
./data/wav_split_gold/830.wav	"«Nyuml,  maqniwq – Muŋgoh pyay ăbi  ŋǣyawa»."
./data/wav_split_gold/381.wav	 Ti syurămbăda aiwă.
./data/wav_split_gold/1383.wav	Maqniwq lăŋgh nyah nǣǣ̄dādawa maqniwq. 
./data/wav_split_gold/99.wav	"tăryemh tiki limh syakălpa āndaq, tăryemh yadǣrŋaq."
./data/wav_split_gold/1478.wav	"tiki yaanh tǣwiq anih tădaw,"
./data/wav_split_gold/959.wav	uh mosawǣy arwh syudbyamh.
./data/wav_split_gold/924.wav	tyuku yedar maqniwq tyuku tǣ tuyesăr ilyewah yambanh maqniwq ti ŋămgǣda ŋǣdaki».
./data/wav_split_gold/340.wav	 Ŋobtiki wadō:
./data/wav_split_gold/853.wav	tyedănanda maqniwq ŋămgǣ sidyambonih tyedah mănih ?»
./data/wav_split_gold/699.wav	 tăŋocyamh tyersyalămdawiq maqniwq ŋilikaq».
./data/wav_split_gold/1489.wav	pida asăwanda nyana.
./data/wav_split_gold/448.wav	Maqniwq:
./data/wav_split_gold/1433.wav	"nyaărq Tǣsʹdani yanh pyaw, "
./data/wav_split_gold/1531.wav	Maqniwq: 
./data/wav_split_gold/1737.wav	 Manʹ obcow maqniwq sidya syurambadah uyumgart nyamda ni nyertyembyuq.  
./data/wav_split_gold/948.wav	"toqyanda tyaănyaŋi ǣwanh, "
./data/wav_split_gold/494.wav	"syaŋok yǎmh ŋǣdaki, "
./data/wav_split_gold/1555.wav	nyabi pida ŋaāt asăwada ŋǣwanonda nyabi nyabi tyedah tyuku nyunda nisya ŋǣwanonda Noy mărădyaŋg.
./data/wav_split_gold/593.wav	"Maqniwq: «Nyaanda man-in,"
./data/wav_split_gold/290.wav	anyaŋi? 
./data/wav_split_gold/1592.wav	"Maqniw Salyeyakoyaqyeyңǣy Salyeyah sǣqryeqyeyңǣy ңawka sǣqryeqyeymңǣy, "
./data/wav_split_gold/794.wav	pih yerh yolʹcyandh tiki muŋgh pyula ŋanih myata syuryeqlye tiki puucyar.
./data/wav_split_gold/1350.wav	Siqiw yurq uryodamda…
./data/wav_split_gold/1164.wav	"tăsiy yanda ŋǣsomăna wǣrdawǣdā anih,"
./data/wav_split_gold/730.wav	Tiki puucyar ida yadǣliq.
./data/wav_split_gold/1011.wav	"syudbya yedda tănyawi anih,"
./data/wav_split_gold/1085.wav	"Muŋgoh pyay ăbi nyanda tad Syudbya wǣsăkoh pumna Muŋgoh pyay ăbi nidawh nǣkălh, "
./data/wav_split_gold/1408.wav	"Pida maqniwq: «asăwami maqniw,"
./data/wav_split_gold/1196.wav	tăryemh sirŋadǣ̄mhsindya nyaŋi ǣwana maqniwq nye nyuda ŋǣwnawh maqniwq tikaăna maqniwq nyenǣciye [nyeracbortʃiwo] tikaăna mǣwi. 
./data/wav_split_gold/1445.wav	"ǣy,  tikaawaăd tǣri, "
./data/wav_split_gold/328.wav	"mǣwăndārawaq,"
./data/wav_split_gold/812.wav	Tiki ŋăcyekǣcyayer niwh ŋarăwq tikayeǣwaad.
./data/wav_split_gold/1146.wav	"Tad widpăqnănda maqniwq,"
./data/wav_split_gold/1119.wav	tyedah pirdirtanih tibkami taykuy ti».
./data/wav_split_gold/1662.wav	" Aa, ʒalyet tʃtobi i nye ubiwali."
./data/wav_split_gold/985.wav	"«Ŋǣda,"
./data/wav_split_gold/1684.wav	towani yolʹcyandǣ yolʹcyandǣǣ ora nyu onidoh  onidoh ora nyu ooyaq ooyaq!
./data/wav_split_gold/666.wav	Ŋǣryoh.
./data/wav_split_gold/1503.wav	"Narah nyakuyq,"
./data/wav_split_gold/95.wav	"Tiq skyelyetq, "
./data/wav_split_gold/1373.wav	"malye salabada ŋo(d)' ti anda,"
./data/wav_split_gold/837.wav	adada puucyawa.
./data/wav_split_gold/1713.wav	takad ңanih ңobnyah mǣda. 
./data/wav_split_gold/848.wav	anyaye tah. 
./data/wav_split_gold/840.wav	"pida ŋǣ""niwh."
./data/wav_split_gold/106.wav	mănʹ ŋobh mǣtaqyaqmi ăbtqyami a. 
./data/wav_split_gold/304.wav	"liq, "
./data/wav_split_gold/1527.wav	"Tăryemh syanandh mǣnaăndā anih,"
./data/wav_split_gold/1520.wav	"ǣ̄y, ŋămgǣh pirkana maqniwq sǣwni ŋădimyaq."
./data/wav_split_gold/620.wav	"tuh ǣwăna mǣ syudbyako adyeq maqniwq tusawǣy pǣwdyu tănyawi anih,"
./data/wav_split_gold/1395.wav	"Mănʹ pinh tărpiwh anih, "
./data/wav_split_gold/1183.wav	"maqniwq ŋaătănda maqniwq taŋok tăŋociye tyer maqniwq ŋămgǣq wiqcipoyh wunisaq aŋguq, "
./data/wav_split_gold/184.wav	"tiki"" ti"" a""ma"" ma""lamba. "
./data/wav_split_gold/283.wav	tǣtakoqyaq wǣsako ŋǣwi. 
./data/wav_split_gold/777.wav	ŋămgǣ towna.
./data/wav_split_gold/1472.wav	"Tăryemh taslambida syenyey sanda niklăqmaq yaa yaanh tǣwih,"
./data/wav_split_gold/749.wav	Ilyewah yambanh ŋŏpoyŋǣ ŋokah aidmh».
./data/wav_split_gold/618.wav	"Ti maqniwq mǣ,"
./data/wav_split_gold/761.wav	maqniwq.
./data/wav_split_gold/1340.wav	sirah ŋǣdakih  siqiw yurq uryodamh syaartămboyh nidoh yuribyuq –
./data/wav_split_gold/1065.wav	«Yāŋgō».
./data/wav_split_gold/664.wav	"Syaqnibătoh unandoh ŋǣdaki anih,"
./data/wav_split_gold/1559.wav	asʹ mi yalawaanda aңguqnisawq.
./data/wav_split_gold/440.wav	«Tad nyernyah tărcya pyamh wadăbăda yaŋgoyǎ».
./data/wav_split_gold/482.wav	"Maqniwq ti,"
./data/wav_split_gold/1607.wav	Lǣqmoqrakor tadawa nyabakonda nyah sidyamboңǣ ilyeңaah. 
./data/wav_split_gold/1260.wav	" acyah măncăbtarkadā,"
./data/wav_split_gold/458.wav	Ŋămgǣmih ăncyerh ǣnyaki.
./data/wav_split_gold/1035.wav	mănʹ adami ŋătyena» 
./data/wav_split_gold/336.wav	"uh talwăwiq,"
./data/wav_split_gold/1672.wav	Tobiqni yolʹcyandaq a wǣwa yani tyerq anyedoh ayaq kaawǣy!
./data/wav_split_gold/333.wav	ŋobtiki tarcyaq. 
./data/wav_split_gold/602.wav	Siirtya punyah aya.
./data/wav_split_gold/1377.wav	sadih niklǣ̄ anih tiki yaah yernya ănsawǣyh nyeŋǣ tiki ănanda ninya ŋamdyo tikăana aiwa tǣǣyuda ăyaa.
./data/wav_split_gold/568.wav	maqniwq –
./data/wav_split_gold/807.wav	asăwa ŋăcyeki ŋulih parkasi yedǣy soyǎwi.
./data/wav_split_gold/362.wav	«Ŋămgǣ tyukŏona mǣ̄n? » 
./data/wav_split_gold/54.wav	"Ti brigadirwaq, "
./data/wav_split_gold/1528.wav	"tuh yesyakoonanda tukocyadamda pyatăbădăandā anih,"
./data/wav_split_gold/6.wav	"săwawna macampii (săwawna mancambi), "
./data/wav_split_gold/1415.wav	"Tikaăd ălcoqlǣmh ŋădimdye, "
./data/wav_split_gold/62.wav	"""Mănih sit nyah ǣǣnih,"
./data/wav_split_gold/1288.wav	ŋilʹnyarih ma siqiw yǎŋorǣyq mih mǣnh aqawrad.
./data/wav_split_gold/814.wav	Maqniwq:
./data/wav_split_gold/1459.wav	"Tănyana unyana noy mimh, "
./data/wav_split_gold/1723.wav	 ǣǣh saryo abtadasʹ. 
./data/wav_split_gold/1262.wav	Pǣwdyaăna ŋămgǣ ŋadi?
./data/wav_split_gold/1133.wav	ŋani taykuy ŋani ŋamgǣ maniyeydawa».
./data/wav_split_gold/1625.wav	Tadawa mi Lǣqmoqrakor myakanda niwq anʹq aniq nyabakoonda maqniwq mi:
./data/wav_split_gold/938.wav	Siqiw ăbinda nyewih awiq tiki siqiwh puydoh muŋgoda ŋinh ŋǣdăkiq  tikida niwh anaq minryeq.
./data/wav_split_gold/37.wav	Nyerdye pǣdariq nyana măncăradmh.
./data/wav_split_gold/50.wav	"Ti tamălyaŋgăna tyeda' ti tăryemh ŋǣqnyuh, nyerdyenya yanh ŋǣsuqniwamh, "
./data/wav_split_gold/540.wav	Nyani maqnisawq ŋămyeǣyuda sipa nidih pirasq părădawdawǣyh.
./data/wav_split_gold/118.wav	tǣri tyaakurkaq anawaq.
./data/wav_split_gold/205.wav	ti taryem' paradambido'.
./data/wav_split_gold/1345.wav	"A, nyah tăryemh oda. "
./data/wav_split_gold/377.wav	tănya tǣwrad.
./data/wav_split_gold/1506.wav	nultada. 
./data/wav_split_gold/455.wav	maqniwq.
./data/wav_split_gold/727.wav	"piiy piina numh pǣwsyumyā anih, "
./data/wav_split_gold/1047.wav	Syudbya wǣsako mannaqmaq:
./data/wav_split_gold/1310.wav	maqniwq mi yaah nyah sirta maqniwq. 
./data/wav_split_gold/1299.wav	" tidǣh tănyawǣ̄ anih ŋǒpoy tidǣŋgăna,"
./data/wav_split_gold/1620.wav	Tiki abiiyud mǣ nyorakuqulqnidimh Lǣqmoqrakomdih. 
./data/wav_split_gold/326.wav	yabtkoyenq.   
./data/wav_split_gold/701.wav	Yedămda nyaqmaq anih myakănda ăya.
./data/wav_split_gold/1360.wav	ma nyerh orkih yaykocyamh syurŋadamcʹ tikanh».
./data/wav_split_gold/218.wav	"Manya"" oy' nina "
./data/wav_split_gold/183.wav	"myadi' nya' sidna"" ana"". "
./data/wav_split_gold/11.wav	"A mănyaq nyerdyenyāna (< nyerdyenyaăna) tayna ŋilnyana ti Muŋguyh nyana ilyewacʹ (ilyewatʃʹ), koloc ŋǣnyu""."
./data/wav_split_gold/549.wav	Ti maqniwq ŋani nyunda nyancinh mǣŋguda tarsih idyǎălh tiki ŋacyeki sǣrdaăna a.
./data/wav_split_gold/723.wav	«Ŋulih ǣtad».
./data/wav_split_gold/1358.wav	tănyaŋgu».
./data/wav_split_gold/484.wav	Ti nyernyad pidyebidoh maqniwq yah tyerq nyenǣcʹq maqniwq ŋăworcipoyh maqniwh sǣrdaana anyaŋi yaăna aŋgaq maqniwq.
./data/wav_split_gold/395.wav	"«Nisyǎrq, torowa."
./data/wav_split_gold/1630.wav	Nyabakoda tuh sidya ǣwuwna nyorakuqlada. 
./data/wav_split_gold/504.wav	Ti ŋǣqniwq mandānăwa punyah ǣbqnand.
./data/wav_split_gold/818.wav	"Ŋămyǎbtambsyatida, nyebyadănda mǣqŋăda. "
./data/wav_split_gold/1627.wav	Maqniwq sidya abiih siqmi nyaqamңaancʹ aniq maqniwq siqmi siqmi adawanh arwaңaancʹ sidya abiih nyah sit watorңadmh.q
./data/wav_split_gold/1294.wav	"Maqniwq ilye yada tănya maqniwq ŋuliq ŋuliq piyariănda yǎdad piyānda, "
./data/wav_split_gold/1127.wav	"mǣwna, ŋumgăna păŋgălmi syudbya inyaăna, "
./data/wav_split_gold/712.wav	Ŋămgǣmh tǣwran?
./data/wav_split_gold/1631.wav	Lǣqmoqrakond yuunda nyaad nyabakoda nyaqmada
./data/wav_split_gold/104.wav	"Tăd yedǣy yanh ŋamdwami ti,"
./data/wav_split_gold/686.wav	"săwăcyamda syera,"
./data/wav_split_gold/583.wav	ŋani taki nyaănda aqamh tyaăna mǣŋguwa».
./data/wav_split_gold/1696.wav	yeye.
./data/wav_split_gold/1655.wav	Wot takiye pribautki.
./data/wav_split_gold/1092.wav	tikanh tǣw-yaah. 
./data/wav_split_gold/575.wav	taminănda tiki ti tunda ǣwănh awănda».
./data/wav_split_gold/228.wav	myakna.
./data/wav_split_gold/204.wav	takad lǣyomdambido' 
./data/wav_split_gold/589.wav	"«Ŋanih takǣǣna onăŋguh,"
./data/wav_split_gold/1475.wav	"tiki yaadănda pǣrŋada, "
./data/wav_split_gold/553.wav	"  Ti wǣwa maqniwq taryemh,"
./data/wav_split_gold/282.wav	"ŋobh Way ŋǣsowi, "
./data/wav_split_gold/102.wav	Ŋǣya tikaăna ayoya. 
./data/wav_split_gold/1168.wav	yootah tad ŋǣdăwanda yaănanda tănya ŋădʹbăta syudǣǣyuta pomna pilibth pakăl-yh tiki yootada.
./data/wav_split_gold/1682.wav	 Warңǣ mandaңow mandaңoow. 
./data/wav_split_gold/1235.wav	ŋilimbinwa». 
./data/wav_split_gold/1352.wav	ayerta yadyemya.
./data/wav_split_gold/76.wav	Myaknaq ŋodh tǣwiwaq.
./data/wav_split_gold/1551.wav	"Ŋǣryoyq ŋǣwiq anih,"
./data/wav_split_gold/1567.wav	Nyabir ңacyekimh pǣmbiwa nyabir nyemh pǣmbiwa yedǣy mi nyeboy nyemh mǣwi nyenǣcʹh. 
./data/wav_split_gold/681.wav	Tah malăna nyudya ăbir ŋobh nyaătata tarănada niwŋaq adăananda adăananda.
./data/wav_split_gold/119.wav	Tăkad pǣwsyumya nyana ŋăniq tiq toq.
./data/wav_split_gold/671.wav	"tah malyaŋgana muŋgq tyesyetăna muŋgqyaq niqimh ŋaq tikitoh yesʹ silcʹ taraq,"
./data/wav_split_gold/481.wav	– ilyewandoh yambănh mălye tyabiibtawiq.
./data/wav_split_gold/799.wav	"yalǣmdata ŋulih ŋădimya syenyey asuy yalyadanda ăya anih, "
./data/wav_split_gold/1313.wav	«Mǣqmanda yalyand tănyabh maqniwq miŋgăr(muŋgăr) piyānda tyebăŋgu».
./data/wav_split_gold/343.wav	"«Tănyah, tănyah miŋadmh»"
./data/wav_split_gold/789.wav	tumda pyata.
./data/wav_split_gold/315.wav	Dadada. 
./data/wav_split_gold/151.wav	"Tărcya myestadăwa"" owa"" tanya' ŋǣsiwa""."
./data/wav_split_gold/520.wav	"Ŋaaq, maqniwq paryeŋodaăd săwawna ilye,"
./data/wav_split_gold/157.wav	"abǣyŋǣ ai"". "
./data/wav_split_gold/895.wav	"tyuku ancyerh ŋǣda maqniwq tǣ tuyesh sidya wǣh ilyewah yambanh maqniwq wadyoqmani yambanh manqniwq ŋobkărth tăryemh loomba nisih turh,"
./data/wav_split_gold/1239.wav	Muŋgo pyay ăbimh ŋopoyh mǣwanyoq».
./data/wav_split_gold/441.wav	Nyaanda taryemh man-in.
./data/wav_split_gold/710.wav	«akǣh ŋămgǣmh tǣwran?»
./data/wav_split_gold/48.wav	ŋǣni ŋodʹbyatoh wǣwaq ŋǣqnimh.
./data/wav_split_gold/446.wav	"«Ta, wadyesanh» "
./data/wav_split_gold/1324.wav	"ănoh tǣta,"
./data/wav_split_gold/394.wav	«Ŋawo pǣrŋan?»
./data/wav_split_gold/1534.wav	"«Ilyedmh, maqniwq mǣdăbh tǣwradmh». "
./data/wav_split_gold/192.wav	tadkad parada tara.
./data/wav_split_gold/1193.wav	Puucya mannaqmaq:
./data/wav_split_gold/227.wav	"sidnaq mǣn' tǣwra"" "
./data/wav_split_gold/945.wav	"ŋopoy mungănh mǣyda,"
./data/wav_split_gold/630.wav	"Maqniwq: «Yah obah ninya tarcya ilh yǎŋgoya, "
